"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","comparison","direction","database"
"hsa04668","TNF signaling pathway","2/181","84/6220",0.707672929269455,0.92616725384934,0.91141282492131,"6376/5603",2,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04726","Serotonergic synapse","2/181","85/6220",0.713834598578982,0.92616725384934,0.91141282492131,"23236/5321",2,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04928","Parathyroid hormone synthesis, secretion and action","2/181","85/6220",0.713834598578982,0.92616725384934,0.91141282492131,"1591/23236",2,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa01240","Biosynthesis of cofactors","3/181","126/6220",0.715995646551688,0.92616725384934,0.91141282492131,"4832/129607/7364",3,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04218","Cellular senescence","3/181","126/6220",0.715995646551688,0.92616725384934,0.91141282492131,"810/4773/5603",3,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04810","Regulation of actin cytoskeleton","4/181","166/6220",0.718118374325394,0.92616725384934,0.91141282492131,"3694/624/2250/81553",4,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa00280","Valine, leucine and isoleucine degradation","1/181","43/6220",0.720352308549487,0.92616725384934,0.91141282492131,"54511",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04740","Olfactory transduction","2/181","88/6220",0.731672488818757,0.936110390106351,0.921197560741882,"810/5137",2,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04140","Autophagy - animal","3/181","132/6220",0.745085799714606,0.943134940748169,0.92811020585825,"1509/64798/54541",3,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa00010","Glycolysis / Gluconeogenesis","1/181","48/6220",0.759003842360675,0.943134940748169,0.92811020585825,"2203",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa00600","Sphingolipid metabolism","1/181","48/6220",0.759003842360675,0.943134940748169,0.92811020585825,"130367",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04725","Cholinergic synapse","2/181","93/6220",0.759312211218492,0.943134940748169,0.92811020585825,"1143/23236",2,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05135","Yersinia infection","2/181","93/6220",0.759312211218492,0.943134940748169,0.92811020585825,"4773/5603",2,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa00510","N-Glycan biosynthesis","1/181","49/6220",0.766071292868244,0.943134940748169,0.92811020585825,"11320",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa00590","Arachidonic acid metabolism","1/181","49/6220",0.766071292868244,0.943134940748169,0.92811020585825,"5321",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04978","Mineral absorption","1/181","49/6220",0.766071292868244,0.943134940748169,0.92811020585825,"4489",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05120","Epithelial cell signaling in Helicobacter pylori infection","1/181","50/6220",0.772932595086823,0.946415680161381,0.931338681021887,"5603",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05207","Chemical carcinogenesis - receptor activation","3/181","139/6220",0.77598833545799,0.946415680161381,0.931338681021887,"2250/1143/7364",3,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05217","Basal cell carcinoma","1/181","53/6220",0.792338560527173,0.948137396560417,0.933032969391982,"8325",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04630","JAK-STAT signaling pathway","2/181","100/6220",0.793870513320902,0.948137396560417,0.933032969391982,"11009/1154",2,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05218","Melanoma","1/181","54/6220",0.798433374949839,0.948137396560417,0.933032969391982,"2250",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05220","Chronic myeloid leukemia","1/181","54/6220",0.798433374949839,0.948137396560417,0.933032969391982,"53358",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05230","Central carbon metabolism in cancer","1/181","54/6220",0.798433374949839,0.948137396560417,0.933032969391982,"9997",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04918","Thyroid hormone synthesis","1/181","55/6220",0.804350267446446,0.948137396560417,0.933032969391982,"23236",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05223","Non-small cell lung cancer","1/181","55/6220",0.804350267446446,0.948137396560417,0.933032969391982,"2272",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05132","Salmonella infection","4/181","190/6220",0.810060519965837,0.948137396560417,0.933032969391982,"113146/8797/8743/5603",4,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa01212","Fatty acid metabolism","1/181","56/6220",0.810094403957751,0.948137396560417,0.933032969391982,"6319",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04064","NF-kappa B signaling pathway","1/181","57/6220",0.815670801245818,0.950402138951601,0.935261633007423,"6850",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa01521","EGFR tyrosine kinase inhibitor resistance","1/181","60/6220",0.831441576829713,0.953270414870362,0.938084215480413,"53358",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04115","p53 signaling pathway","1/181","60/6220",0.831441576829713,0.953270414870362,0.938084215480413,"8797",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04640","Hematopoietic cell lineage","1/181","61/6220",0.83639434867936,0.953270414870362,0.938084215480413,"290",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04657","IL-17 signaling pathway","1/181","61/6220",0.83639434867936,0.953270414870362,0.938084215480413,"5603",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05100","Bacterial invasion of epithelial cells","1/181","61/6220",0.83639434867936,0.953270414870362,0.938084215480413,"53358",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04721","Synaptic vesicle cycle","1/181","64/6220",0.850400888478577,0.959493474191457,0.94420813753868,"6505",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05145","Toxoplasmosis","1/181","67/6220",0.863214363224697,0.959493474191457,0.94420813753868,"5603",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04260","Cardiac muscle contraction","1/181","68/6220",0.867238124033462,0.959493474191457,0.94420813753868,"84679",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05210","Colorectal cancer","1/181","68/6220",0.867238124033462,0.959493474191457,0.94420813753868,"2069",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04540","Gap junction","1/181","69/6220",0.871144154519473,0.959493474191457,0.94420813753868,"23236",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05222","Small cell lung cancer","1/181","69/6220",0.871144154519473,0.959493474191457,0.94420813753868,"2272",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa03083","Polycomb repressive complex","1/181","70/6220",0.87493588074805,0.959493474191457,0.94420813753868,"91133",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05146","Amoebiasis","1/181","70/6220",0.87493588074805,0.959493474191457,0.94420813753868,"23236",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04723","Retrograde endocannabinoid signaling","2/181","123/6220",0.878547414622244,0.959493474191457,0.94420813753868,"23236/5603",2,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04512","ECM-receptor interaction","1/181","71/6220",0.878616629623595,0.959493474191457,0.94420813753868,"3694",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04520","Adherens junction","1/181","73/6220",0.885658024173099,0.962155933901335,0.946828182584899,"81607",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05203","Viral carcinogenesis","2/181","127/6220",0.889517852142416,0.962155933901335,0.946828182584899,"3665/6850",2,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05225","Hepatocellular carcinoma","2/181","128/6220",0.89211393105028,0.962155933901335,0.946828182584899,"8325/53358",2,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa03015","mRNA surveillance pathway","1/181","80/6220",0.907252780446684,0.974456690109401,0.958932979982633,"5522",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa00564","Glycerophospholipid metabolism","1/181","87/6220",0.924787357126391,0.989219263155689,0.973460375922517,"5321",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05202","Transcriptional misregulation in cancer","2/181","147/6220",0.931860571132753,0.989800873173749,0.974032720525891,"4005/51513",2,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05022","Pathways of neurodegeneration - multiple diseases","7/181","383/6220",0.936048757273096,0.989800873173749,0.974032720525891,"6712/8325/810/23236/7345/2903/5603",7,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05205","Proteoglycans in cancer","2/181","150/6220",0.936708106030329,0.989800873173749,0.974032720525891,"8325/5603",2,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04510","Focal adhesion","2/181","162/6220",0.953029469443482,0.999358968920647,0.983438549774704,"3694/53358",2,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04145","Phagosome","1/181","108/6220",0.959947768074663,0.999358968920647,0.983438549774704,"949",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05131","Shigellosis","2/181","175/6220",0.966169403005285,0.999358968920647,0.983438549774704,"23236/5603",2,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04932","Non-alcoholic fatty liver disease","1/181","118/6220",0.970353404801936,0.999358968920647,0.983438549774704,"5603",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04518","Integrin signaling","1/181","121/6220",0.972914499325541,0.999358968920647,0.983438549774704,"3694",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04714","Thermogenesis","2/181","184/6220",0.973120324274091,0.999358968920647,0.983438549774704,"656/5603",2,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05010","Alzheimer disease","4/181","307/6220",0.981267599632403,0.999358968920647,0.983438549774704,"8325/810/23236/2903",4,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05020","Prion disease","2/181","207/6220",0.985205491642304,0.999358968920647,0.983438549774704,"2903/5603",2,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05012","Parkinson disease","2/181","209/6220",0.985962308673502,0.999358968920647,0.983438549774704,"810/7345",2,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05208","Chemical carcinogenesis - reactive oxygen species","1/181","159/6220",0.991409471623983,0.999358968920647,0.983438549774704,"5603",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05166","Human T-cell leukemia virus 1 infection","1/181","161/6220",0.991914930549945,0.999358968920647,0.983438549774704,"4773",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05014","Amyotrophic lateral sclerosis","3/181","291/6220",0.992228196117024,0.999358968920647,0.983438549774704,"145957/2903/5603",3,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa04144","Endocytosis","1/181","198/6220",0.997376584675604,0.999358968920647,0.983438549774704,"50855",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"hsa05016","Huntington disease","1/181","244/6220",0.999358968920647,0.999358968920647,0.983438549774704,"23236",1,"PEO4_SNAI1_vs_GFP","DOWN","KEGG"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","36/85","176/3549",4.89057071017076e-26,1.46717121305123e-24,9.78114142034152e-25,"PDGFRB/CDH2/VCAN/MMP1/FBN1/LUM/GAS1/DKK1/DCN/OXTR/THBS1/CCN2/WNT5A/TGFBI/BGN/TPM1/ECM1/MMP3/SERPINE1/COL4A2/MFAP5/NNMT/COL4A1/TIMP3/RHOB/PMP22/MATN3/EDIL3/TNFRSF11B/TGM2/TAGLN/FSTL1/COL3A1/COL1A1/CCN1/VIM",36,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS","6/85","30/3549",5.91913467537024e-05,0.000887870201305536,0.000591913467537024,"VCAN/LUM/FGFR1/OLR1/FSTL1/COL3A1",6,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_COAGULATION","HALLMARK_COAGULATION","10/85","101/3549",0.00011795597096445,0.0011795597096445,0.000786373139762998,"MMP1/FBN1/OLR1/THBS1/F2RL2/SERPINB2/MMP3/SERPINE1/TIMP3/GDA",10,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS","10/85","133/3549",0.00110719794397595,0.00743117309225978,0.00495411539483986,"PDGFRB/LUM/DCN/FEZ1/TGFB2/BGN/F2R/BMP2/TIMP3/RHOB",10,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING","11/85","159/3549",0.00123852884870996,0.00743117309225978,0.00495411539483986,"PTH1R/IL1RL1/LTB/ITIH5/F2RL2/ECM1/BMP2/SHE/RHOB/PTGER2/TGM2",11,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_HYPOXIA","HALLMARK_HYPOXIA","11/85","178/3549",0.00306974843714194,0.0153487421857097,0.0102324947904731,"DCN/CCN2/TGFBI/HOXB9/BGN/GPC4/SERPINE1/CHST2/TGM2/CCN1/SDC2",11,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN","8/85","122/3549",0.00812166308650115,0.0348071275135763,0.0232047516757176,"PDGFRB/SERPINE1/DLC1/PMP22/COL3A1/COL1A1/CCN1/SDC2",8,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS","9/85","158/3549",0.0123409442586285,0.046278540969857,0.0308523606465713,"FST/FABP3/EFS/ACTC1/COL4A2/PTGIS/TAGLN/COL3A1/COL1A1",9,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB","9/85","173/3549",0.0212804085491876,0.0681994266366349,0.0454662844244233,"SGK1/KLF2/IL7R/OLR1/SERPINB2/SERPINE1/BMP2/RHOB/CCN1",9,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE","8/85","148/3549",0.0240230889424721,0.0681994266366349,0.0454662844244233,"ROS1/IL7R/OLR1/SERPINE1/CHST2/PDPN/PTGER2/AXL",8,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TGF_BETA_SIGNALING","4/85","47/3549",0.0250064564334328,0.0681994266366349,0.0454662844244233,"NOG/THBS1/SERPINE1/BMP2",4,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION","8/85","174/3549",0.05473545133102,0.13683862832755,0.0912257522183666,"NEGR1/NFASC/VCAN/FBN1/TGFBI/NEXN/ACTC1/TNFRSF11B",8,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT","7/85","154/3549",0.0738589387887469,0.170443704897108,0.113629136598072,"OLR1/SCG3/SERPINB2/HPCAL4/ZEB1/SERPINE1/COL4A2",7,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION","5/85","124/3549",0.174428458394394,0.373775267987987,0.249183511991991,"LTB/IL11/TGFB2/F2R/INHBB",5,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP","6/85","162/3549",0.190196575711886,0.380393151423772,0.253595434282515,"PLVAP/IL7R/NGF/SCG3/WNT7A/BMP2",6,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS","6/85","170/3549",0.220527493245999,0.413489049836247,0.275659366557498,"VCAN/DCN/TGFBI/GPC4/CHST2/SDC2",6,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN","5/85","147/3549",0.275267101654461,0.485765473507873,0.323843649005249,"SGK1/TGFB2/SERPINB2/CHST2/ACTC1",5,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY","5/85","171/3549",0.390351542655416,0.650585904425693,0.433723936283795,"BCL11B/INHBB/DLC1/GFRA1/TGM2",5,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING","1/85","26/3549",0.468762979961961,0.74015207362415,0.493434715749433,"WNT5A",1,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING","1/85","34/3549",0.563133539086478,0.808168748813388,0.538779165875592,"DKK1",1,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_APICAL_SURFACE","HALLMARK_APICAL_SURFACE","1/85","36/3549",0.584009681733092,0.808168748813388,0.538779165875592,"GAS1",1,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANDROGEN_RESPONSE","2/85","85/3549",0.610229584465002,0.808168748813388,0.538779165875592,"SGK1/ADAMTS1",2,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP","3/85","132/3549",0.619596040756931,0.808168748813388,0.538779165875592,"NPTXR/BMP2/RHOB",3,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS","2/85","93/3549",0.659501702210436,0.824377127763045,0.54958475184203,"SCG3/SHE",2,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","1/85","53/3549",0.725949698705807,0.835075642654261,0.55671709510284,"LTB",1,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY","3/85","163/3549",0.757831129675815,0.835075642654261,0.55671709510284,"F2R/BMP2/INHBB",3,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM","3/85","166/3549",0.768818374994749,0.835075642654261,0.55671709510284,"TGFB2/APOE/SERPINE1",3,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS","3/85","169/3549",0.779403933143977,0.835075642654261,0.55671709510284,"ITIH5/APOE/COL4A1",3,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING","1/85","77/3549",0.848497750173702,0.87775629328314,0.58517086218876,"NGF",1,"PEO4_2R_vs_GFP","UP","Hallmark"
"HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE","2/85","172/3549",0.924301522172765,0.924301522172765,0.616201014781843,"SGK1/CXCL14",2,"PEO4_2R_vs_GFP","UP","Hallmark"
"GO:0001501","skeletal system development","36/207","423/13205",6.20552134253162e-17,1.91378278203675e-13,1.36652112090275e-13,"SNAI1/FST/PTH1R/ADAMTS12/VCAN/RFLNB/NOG/HHIP/FBN1/COL9A2/FGFR1/PDGFRA/CCN2/TGFB2/RUNX2/WNT5A/TGFBI/HOXB9/BGN/BMP5/ECM1/WNT7A/DLX1/BMP4/ZEB1/HOXA7/DLX3/MSX2/BMP2/MATN3/TNFRSF11B/SULF1/TGM2/COL3A1/COL1A1/CCN1",36,"PEO4_2R_vs_GFP","UP","GO_BP"
"GO:0048514","blood vessel morphogenesis","38/207","496/13205",2.54605956269015e-16,3.92602384566822e-13,2.80334558165674e-13,"ESM1/PDGFRB/CDH2/HEG1/NOG/ADAMTS1/ADAMTS9/KLF2/DCN/S1PR1/FGFR1/PXDN/THBS1/PDGFRA/CCN2/TGFB2/EPHB1/AQP1/BMPER/WNT5A/TGFBI/APOE/ECM1/TBX2/WNT7A/BMP4/SERPINE1/HOXA7/RAMP2/COL4A2/COL4A1/RHOB/TEAD2/SULF1/TGM2/PTGIS/COL3A1/CCN1",38,"PEO4_2R_vs_GFP","UP","GO_BP"
"GO:0051216","cartilage development","23/207","161/13205",5.82814786562797e-16,5.99133600586555e-13,4.27806502978727e-13,"SNAI1/PTH1R/ADAMTS12/RFLNB/NOG/FGFR1/CCN2/RUNX2/WNT5A/TGFBI/BGN/BMP5/ECM1/WNT7A/BMP4/ZEB1/MSX2/BMP2/MATN3/SULF1/COL3A1/COL1A1/CCN1",23,"PEO4_2R_vs_GFP","UP","GO_BP"
"GO:0071772","response to BMP","21/207","134/13205",1.684648698806e-15,1.03909131742354e-12,7.41954753242559e-13,"FST/ADAMTS12/NOG/FBN1/DKK1/SCUBE3/RUNX2/HTRA3/GREM2/BMPER/WNT5A/ZNF423/BMP5/DLX1/BMP4/DLX3/MSX2/BMP2/SULF1/FSTL1/CCN1",21,"PEO4_2R_vs_GFP","UP","GO_BP"
"GO:0071773","cellular response to BMP stimulus","21/207","134/13205",1.684648698806e-15,1.03909131742354e-12,7.41954753242559e-13,"FST/ADAMTS12/NOG/FBN1/DKK1/SCUBE3/RUNX2/HTRA3/GREM2/BMPER/WNT5A/ZNF423/BMP5/DLX1/BMP4/DLX3/MSX2/BMP2/SULF1/FSTL1/CCN1",21,"PEO4_2R_vs_GFP","UP","GO_BP"
"GO:0030509","BMP signaling pathway","20/207","125/13205",5.39938959287513e-15,2.77528625073782e-12,1.98167070671838e-12,"FST/NOG/FBN1/DKK1/SCUBE3/RUNX2/HTRA3/GREM2/BMPER/WNT5A/ZNF423/BMP5/DLX1/BMP4/DLX3/MSX2/BMP2/SULF1/FSTL1/CCN1",20,"PEO4_2R_vs_GFP","UP","GO_BP"
"GO:0030198","extracellular matrix organization","26/207","263/13205",5.67906200095739e-14,2.32977254381941e-11,1.66355524666196e-11,"COL24A1/ADAMTS12/MMP1/ADAMTS1/ADAMTS9/LUM/COL9A2/PXDN/PDGFRA/TGFB2/TGFBI/COL9A3/MMP3/RAMP2/NID1/COL4A2/BMP2/COL4A1/PDPN/PHLDB2/MATN3/TNFRSF11B/SULF1/COL3A1/COL1A1/CCN1",26,"PEO4_2R_vs_GFP","UP","GO_BP"
"GO:0043062","extracellular structure organization","26/207","264/13205",6.21510945668394e-14,2.32977254381941e-11,1.66355524666196e-11,"COL24A1/ADAMTS12/MMP1/ADAMTS1/ADAMTS9/LUM/COL9A2/PXDN/PDGFRA/TGFB2/TGFBI/COL9A3/MMP3/RAMP2/NID1/COL4A2/BMP2/COL4A1/PDPN/PHLDB2/MATN3/TNFRSF11B/SULF1/COL3A1/COL1A1/CCN1",26,"PEO4_2R_vs_GFP","UP","GO_BP"
"GO:0045229","external encapsulating structure organization","26/207","265/13205",6.79894711231347e-14,2.32977254381941e-11,1.66355524666196e-11,"COL24A1/ADAMTS12/MMP1/ADAMTS1/ADAMTS9/LUM/COL9A2/PXDN/PDGFRA/TGFB2/TGFBI/COL9A3/MMP3/RAMP2/NID1/COL4A2/BMP2/COL4A1/PDPN/PHLDB2/MATN3/TNFRSF11B/SULF1/COL3A1/COL1A1/CCN1",26,"PEO4_2R_vs_GFP","UP","GO_BP"
"GO:0048729","tissue morphogenesis","34/207","481/13205",1.21920489356554e-13,3.59562363392234e-11,2.56742598203479e-11,"SNAI1/GCNT4/FST/ADAMTS12/HEG1/NOG/HHIP/TGM3/DKK1/S1PR1/FGFR1/TGFB2/FOXE1/WNT5A/BMP5/TPM1/TBX2/WNT7A/BMP4/DLX3/ACTC1/MSX2/BMP2/DLC1/COL4A1/AJAP1/PDPN/RHOB/TEAD2/PHLDB2/SULF1/TGM2/COL3A1/CCN1",34,"PEO4_2R_vs_GFP","UP","GO_BP"
"GO:0061448","connective tissue development","24/207","227/13205",1.28248573194377e-13,3.59562363392234e-11,2.56742598203479e-11,"SNAI1/PDGFRB/PTH1R/ADAMTS12/RFLNB/NOG/FGFR1/CCN2/RUNX2/WNT5A/TGFBI/BGN/BMP5/ECM1/WNT7A/BMP4/ZEB1/MSX2/BMP2/MATN3/SULF1/COL3A1/COL1A1/CCN1",24,"PEO4_2R_vs_GFP","UP","GO_BP"
"GO:0030510","regulation of BMP signaling pathway","16/207","88/13205",3.98649415657784e-13,1.0245289982405e-10,7.31556646979021e-11,"FST/NOG/FBN1/DKK1/SCUBE3/HTRA3/GREM2/BMPER/WNT5A/ZNF423/DLX1/BMP4/MSX2/SULF1/FSTL1/CCN1",16,"PEO4_2R_vs_GFP","UP","GO_BP"
"GO:0001525","angiogenesis","31/207","429/13205",9.34016532099194e-13,2.21577460384147e-10,1.58215593939394e-10,"ESM1/PDGFRB/ADAMTS1/ADAMTS9/KLF2/DCN/S1PR1/FGFR1/PXDN/THBS1/PDGFRA/CCN2/TGFB2/EPHB1/AQP1/BMPER/WNT5A/TGFBI/ECM1/WNT7A/BMP4/SERPINE1/HOXA7/RAMP2/COL4A2/COL4A1/RHOB/SULF1/TGM2/PTGIS/CCN1",31,"PEO4_2R_vs_GFP","UP","GO_BP"
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","25/207","283/13205",2.2746194649022e-12,5.0106617355417e-10,3.57782249667323e-10,"FST/NOG/FBN1/DKK1/SCUBE3/THBS1/TGFB2/RUNX2/HTRA3/GREM2/BMPER/WNT5A/ZNF423/BMP5/DLX1/BMP4/ZEB1/DLX3/MSX2/BMP2/INHBB/SULF1/FSTL1/COL3A1/CCN1",25,"PEO4_2R_vs_GFP","UP","GO_BP"
